user_id,place_id,restaurant_name,city,state,country,food_price,smoking_area,restaurant_cuisine,user_budget,user_cuisine,reviews,classification
U1131,P132869,Dominos Pizza,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Bakery,medium,Mexican,Absolutely amazing! The place is beautiful and staff are  friendly and the food is delicious. I love that you get a lot of food as well for the price. Its definitely not like other expensive restaurants and you only get a small amount of food. I am definitely going bac,
U1131,P132866,Chaires,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Bakery,medium,Mexican,The menus options are an good value. The dining experience overall is very pleasant. I highly recommend this restaurant.,
U1131,P135082,la Estrella de Dimas,San Luis Potosi,San Luis Potosi,Mexico,medium,none,,medium,Mexican,"Went out after a long time , one of my friend recommended about this place. I was little hesitant initially for choosing a new place, but everything was so perfect . The ambience is so good , I liked it . The food is so delectable. Not overpriced, value for money. Loved the mocktails. Service was also good as there was not such rush. Highly recommended",
U1131,P132851,KFC,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Cafeteria,medium,Mexican,i have been there After lockdown and the food was very delicious  ambience is superband interior was so creative and unique Love this place Highly recommended ,
U1131,P132870,Tortas y hamburguesas el gordo,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,,medium,Mexican,"Excellent eating experience.. from walking in the door and being greeted by employee, seated and drink order taken, was maybe 5 minutes. Meal was served hot and excellent taste. Server was very friendly and helpful.Must visit place. I would love to go again with my family ..",
U1073,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Bar,medium,American,"This place is one my favourite to hang out with my friendsThe ambience of this place is so good ,food is really really good I love there dimsum and also there mocktails there dishes so well that you can't just say no it , service is too fast ",
U1073,P132572,Cafe Chaires,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Cafeteria,medium,American,"I visited this place with my friend.l must say as we entered in love the place,the vibe and everything so vibrant. The ambience is very amazing. Coming to food we had  Vietnamese chicken rolls and BBQ chicken pizza. The food quality was amazing. We had a wonderful experience there. Staff was very helpful and friendly. A must visit place with friends and family.",
U1073,P135064,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,San Luis Potosi,Mexico,high,none,,medium,American,"Located on the ground floor of select city walk mall opposite Starbucks serves the most delicious desserts and bakery products in town. The whole range of cakes , pastries, macron and breads are out of the world.  The sitting however is very small and could have been slightly bigger. The chain has branches at other parts of the town too.  But this is certainly one of the finest bakery in town, though the prices are on the higher end",
U1073,P135080,los Toneles,San Luis Potosi,San Luis Potosi,Mexico,high,section,American,medium,American,"Had a chocolate croissant and latte - found both to be average. Had heard a lot about this place and found the ambience to be good, service was ok.",
U1073,P132951,VIPS,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,American,medium,American,"So .. One of the finest bakery in delhi.. However you can pool in to make it more affordable  .. But who minds when you have an ever lingering after taste in your mouth..the pastries and cakes just melt in your mouth. The taste is too intense that all your senses can feel it.The quality is for sure a lookout for here. But after eating their signature pastry from here, you surely wouldn't  want try anywhere else.. I wish i earned crores to make L'Opera my habit. :-)",
U1073,P132954,San Luis Potosi,San Luis Potosi,,,medium,not permitted,Breakfast-Brunch,medium,American,This is the best bakery shop in our locality. I love their breads and yes macroons are my all time favourite. They have wide variety of macroons and cakes too. The quality of products is amazing though the prices are on the higher side. ,
U1073,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,high,none,Bar_Pub_Brewery,medium,American,"The best cheese croissant I've ever had in Delhi , out of all L'Opera (pronounced Low-pe-haa) has the best. It tastes heavenly with cappuccino which also tastes good. The staff is very helpful and nice. Mushroom quiche is also really good but can't get over the cheese croissant must Try. ",
U1073,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Mexican,medium,American,"Make no mistake - you go to L'opera for an almost criminal indulgence (body and wallet). But when you do, you will not be disappointed - the eclairs when on the go, choco dome for that romantic dinner, and go big with cakes for a party - I have had the blueberry cheese cake and chocolate mousse cake and will recommend them strongly. It is rather difficult to not make yum noises while you devour your dessert that are borderline questionable!",
U1073,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,medium,none,,medium,American,The bus boy on the other hand was so rude.,
U1073,P135065,El angel Restaurante,San Luis Potosi,San Luis Potosi,Mexico,high,section,Burgers,medium,American,"By this point, my friends and I had basically figured out this place was a joke and didn't mind making it publicly and loudly known.",
U1073,P132862,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Mexico,high,none,International,medium,American,"Back to good BBQ, lighter fare, reasonable pricing and tell the public they are back to the old ways.",
U1049,P132921,crudalia,,,,low,section,Bar,,Mexican,"And considering the two of us left there very full and happy for about $20, you just can't go wrong.",
U1049,P135042,Restaurant Oriental Express,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Chinese,,Mexican,Excellent bakery items especially the almond crossaint always stands out for me. Pricing is steep but then the quality is top notch as well. ,
U1049,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,medium,section,,,Mexican,Ashish is a great bartender!!!..great food and cocktails.. had a great timeLoved the dim sums. Music was awesomeLoved the place and the crowd  ,
U1049,P135051,Restaurante Versalles,San Luis Potosi,San Luis Potosi,Mexico,low,section,International,,Mexican,"Also, the fries are without a doubt the worst fries I've ever had.",
U1049,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,Fast_Food,,Mexican,Service was exceptional and food was a good as all the reviews.,
U1049,P132862,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Mexico,high,none,International,,Mexican,"A couple of months later, I returned and had an amazing meal.",
U1049,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,high,none,Bar_Pub_Brewery,,Mexican,Favorite place in town for shawarrrrrrma!!!!!!,
U1058,P135076,Restaurante Pueblo Bonito,San Luis Potosi,San Luis Potosi,Mexico,high,none,,low,Cuban,This wonderful experience made this place a -stop whenever we are in town again.,
U1058,P135043,pizza clasica,Soledad,San Luis Potosi,Mexico,medium,none,Fast_Food,low,Cuban,If the food isn't bad enough   then enjoy dealing with the world's worst/annoying drunk people.,
U1058,P135058,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Pizzeria,low,Cuban,"Went for the launch party love  interiors and food was great too , i would highly recomend this place.",
U1058,P135053,La Fontana Pizza Restaurante and Cafe,San Luis Potosi,San Luis Potosi,Mexico,high,section,Bar,low,Cuban,"Ordered a double cheeseburger & got a single patty that was falling apart (picture  Yeah, still sucks.",
U1058,P132885,Hamburguesas saul,San Luis Potosi,San Luis Potosi,Mexico,low,none,American,low,Cuban,Great place to have a couple drinks and  any and all sporting events as the walls are covered with TV's.,
U1058,P135050,Restaurante la Estrella de Dima,Soledad,San Luis Potosi,Mexico,high,none,,low,Cuban,"If it were possible to give them zero stars, they'd have it. worst",
U1058,P132872,Pizzeria Julios,San Luis Potosi,Mexico,,medium,not permitted,American,low,Cuban,"The descriptions said ""yum yum sauce"" and another said ""eel sauce"", yet  said ""spicy mayo""...well NONE of the rolls had sauces on them.",
U1058,P135066,Restaurante Guerra,San Luis Potosi,San Luis Potosi,Mexico,high,section,,low,Cuban,The best bakery I have come across in Delhi. Slightly heavy on the pocket but It's delish. The breads are worth trying. I am not a fan of macarons but they are really good. Sugar free pastries are a no no but if you're still brave hearted go ahead and try. ,
U1002,P132921,crudalia,,,,low,section,Bar,low,Mexican,"Love the interiors and the display of the products!! The menu is nicely curated with Nice options available in breads, croissants.The interiors are very nicely done , the staff being polite and courteous.The price points are high but the quality justifies it perfectly!!",
U1002,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Bar,low,Mexican,"I have a sweet tooth and this place has high quality and delicious desserts.The Opera pastry itself,the little madelines they serve with coffee,they took desserts to a whole new level.Their quiche and sandwich selection may be limited but very tasty.The almond croissant melts in your mouth and I can go on and on.A must visit.You will always go back.",
U1002,P135106,El Rincn de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,medium,only at bar,,low,Mexican,"Favourite patisserie after Oberoi patisserie. The only glitch is they run out of their stuff real fast and most things like chocolate eclair etc are almost always sold out. I also feel they should have a free home delivery option. But full on value for money, it's a great place to grab a quick snack when hungry or have it in your fridge for those midnight hunger pangs.",
U1002,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,low,none,Mexican,low,Mexican,"Went for a macaroon, stayed for the espresso, chocolate chip - walnut biscuit and macaroon. The ambience is lovely: I almost forgot the Eiffel Tower wasn't a cab away. ",
U1002,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,high,none,Bar_Pub_Brewery,low,Mexican,"This place is as good as a heaven. Loved their deserts, tried the Raspberry mousse and the Macarons. What flavours mann, i kid you not something I have been dying to eat from so long. Really enjoyed the Macarons and Mousse. This is specially to all the sweet lovers, do not miss out on this place. Their service, food or to simply say everything is amazing. Prices are a bit high but you'll forget about it once you taste their dishesAmbiance - 4.5/5Food - 4.5/5Price -4/5Staff - 4.5/5Cleanliness - 5/5",
